policy,k,batch_size,layer_id,accesses,hits,misses,fetches,compulsory_loads,refetches,evictions,admissions,bypasses,hit_rate,h2d_bytes,h2d_reduction_vs_stream2
quota_lru_no_admission,64,40,42,737151,0,737151,737151,127,737024,0,0,737151,0.0,6956629622784,0.0
quota_lru_no_admission,64,40,43,733987,0,733987,733987,125,733862,0,0,733987,0.0,6926770372608,0.0
quota_lru_no_admission,64,40,44,739696,0,739696,739696,126,739570,0,0,739696,0.0,6980647256064,0.0
quota_lru_no_admission,64,40,45,731526,0,731526,731526,128,731398,0,0,731526,0.0,6903545462784,0.0
quota_lru_no_admission,64,40,46,752250,0,752250,752250,126,752124,0,0,752250,0.0,7099121664000,0.0
quota_lru_no_admission,64,40,47,746547,0,746547,746547,121,746426,0,0,746547,0.0,7045301403648,0.0
quota_lru_window_frequency,64,40,0,835525,226,835299,835299,128,835171,833524,833588,1711,0.0002704886149427007,7882870358016,0.00027048861494272103
quota_lru_window_frequency,64,40,1,833321,849,832472,832472,128,832344,830618,830682,1790,0.0010188150784631613,7856191438848,0.0010188150784631311
quota_lru_window_frequency,64,40,2,771712,338,771374,771374,128,771246,766986,767050,4324,0.0004379872283960856,7279598370816,0.00043798722839605286
quota_lru_window_frequency,64,40,3,812190,997,811193,811193,128,811065,809064,809128,2065,0.0012275452788140706,7655377600512,0.0012275452788140795
quota_lru_window_frequency,64,40,4,783878,1157,782721,782721,128,782593,778928,778992,3729,0.0014759949890161478,7386682097664,0.0014759949890161828
quota_lru_window_frequency,64,40,5,789848,740,789108,789108,128,788980,785528,785592,3516,0.0009368891229704955,7446957391872,0.000936889122970519
quota_lru_window_frequency,64,40,6,785541,1020,784521,784521,128,784393,780245,780309,4212,0.0012984681894388707,7403669028864,0.001298468189438906
quota_lru_window_frequency,64,40,7,785500,823,784677,784677,128,784549,779929,779993,4684,0.0010477402928071292,7405141229568,0.0010477402928070756
quota_lru_window_frequency,64,40,8,811106,766,810340,810340,128,810212,806906,806970,3370,0.0009443895125914492,7647327682560,0.0009443895125914592
quota_lru_window_frequency,64,40,9,792899,1166,791733,791733,128,791605,787924,787988,3745,0.0014705529960310204,7471729999872,0.0014705529960310493
quota_lru_window_frequency,64,40,10,790926,1040,789886,789886,128,789758,785554,785618,4268,0.001314914416772239,7454299521024,0.0013149144167722282
quota_lru_window_frequency,64,40,11,802109,1321,800788,800788,128,800660,797279,797343,3445,0.0016469083378942264,7557183700992,0.0016469083378942706
quota_lru_window_frequency,64,40,12,775408,1575,773833,773833,128,773705,769270,769334,4499,0.002031188741926831,7302804406272,0.0020311887419268704
quota_lru_window_frequency,64,40,13,765542,1401,764141,764141,128,764013,759403,759467,4674,0.001830075946192371,7211339218944,0.0018300759461923333
quota_lru_window_frequency,64,40,14,769261,1015,768246,768246,128,768118,763630,763694,4552,0.0013194481456878745,7250078859264,0.0013194481456878515
quota_lru_window_frequency,64,40,15,783090,1064,782026,782026,128,781898,777518,777582,4444,0.0013587199427907393,7380123254784,0.001358719942790687
quota_lru_window_frequency,64,40,16,751494,735,750759,750759,128,750631,745060,745124,5635,0.000978051720971824,7085050822656,0.000978051720971873
quota_lru_window_frequency,64,40,17,735616,846,734770,734770,128,734642,728424,728488,6282,0.0011500565512441274,6934159687680,0.0011500565512441163
quota_lru_window_frequency,64,40,18,768731,977,767754,767754,128,767626,762281,762345,5409,0.0012709257204405703,7245435764736,0.0012709257204405189
quota_lru_window_frequency,64,40,19,780563,884,779679,779679,128,779551,774654,774718,4961,0.0011325158891723026,7357974183936,0.001132515889172292
quota_lru_window_frequency,64,40,20,791661,1038,790623,790623,128,790495,786483,786547,4076,0.0013111672799342143,7461254725632,0.001311167279934189
quota_lru_window_frequency,64,40,21,774079,1427,772652,772652,128,772524,767638,767702,4950,0.0018434810917231962,7291659091968,0.0018434810917231648
quota_lru_window_frequency,64,40,22,785935,1276,784659,784659,128,784531,780367,780431,4228,0.001623543931750081,7404971360256,0.0016235439317501266
quota_lru_window_frequency,64,40,23,785459,1240,784219,784219,128,784091,780192,780256,3963,0.0015786947504580124,7400818999296,0.0015786947504580207
quota_lru_window_frequency,64,40,24,776115,1711,774404,774404,128,774276,769816,769880,4524,0.0022045701990040137,7308193038336,0.0022045701990039968
quota_lru_window_frequency,64,40,25,761251,1338,759913,759913,128,759785,754882,754946,4967,0.0017576331591025824,7171438804992,0.0017576331591026007
quota_lru_window_frequency,64,40,26,778850,833,778017,778017,128,777889,773396,773460,4557,0.0010695255825897156,7342289584128,0.0010695255825897698
quota_lru_window_frequency,64,40,27,786252,1076,785176,785176,128,785048,781029,781093,4083,0.0013685179815122886,7409850384384,0.0013685179815122739
quota_lru_window_frequency,64,40,28,756158,690,755468,755468,128,755340,749823,749887,5581,0.0009125077034164818,7129490522112,0.000912507703416443
quota_lru_window_frequency,64,40,29,771640,504,771136,771136,128,771008,766003,766067,5069,0.0006531543206676688,7277352321024,0.0006531543206677037
quota_lru_window_frequency,64,40,30,768942,680,768262,768262,128,768134,762959,763023,5239,0.0008843319782246256,7250229854208,0.0008843319782245729
quota_lru_window_frequency,64,40,31,779981,347,779634,779634,128,779506,774200,774264,5370,0.00044488263175641456,7357549510656,0.00044488263175646026
quota_lru_window_frequency,64,40,32,798364,306,798058,798058,128,797930,794140,794204,3854,0.0003832838154024981,7531420188672,0.0003832838154025353
quota_lru_window_frequency,64,40,33,785681,692,784989,784989,128,784861,780236,780300,4689,0.0008807645851178787,7408085630976,0.0008807645851178769
quota_lru_window_frequency,64,40,34,783716,593,783123,783123,128,782995,778755,778819,4304,0.0007566516442180586,7390475845632,0.0007566516442180093
quota_lru_window_frequency,64,40,35,794747,868,793879,793879,128,793751,790057,790121,3758,0.0010921714709209345,7491982196736,0.0010921714709208885
quota_lru_window_frequency,64,40,36,781106,1430,779676,779676,128,779548,775056,775120,4556,0.001830737441525222,7357945872384,0.0018307374415251765
quota_lru_window_frequency,64,40,37,768246,673,767573,767573,128,767445,762864,762928,4645,0.0008760214827021553,7243727634432,0.0008760214827021606
quota_lru_window_frequency,64,40,38,776922,88,776834,776834,128,776706,772282,772346,4488,0.00011326748373710617,7331125395456,0.0001132674837370784
quota_lru_window_frequency,64,40,39,783331,51,783280,783280,128,783152,778681,778745,4535,6.510657691320782e-05,7391957483520,6.510657691316535e-05
quota_lru_window_frequency,64,40,40,764502,50,764452,764452,128,764324,759821,759885,4567,6.54020525780181e-05,7214274183168,6.54020525779897e-05
quota_lru_window_frequency,64,40,41,745064,9,745055,745055,128,744927,739637,739701,5354,1.2079499210806052e-05,7031221125120,1.2079499210781997e-05
quota_lru_window_frequency,64,40,42,737151,46,737105,737105,127,736978,731101,731165,5940,6.240241144623014e-05,6956195512320,6.240241144628289e-05
quota_lru_window_frequency,64,40,43,733987,0,733987,733987,125,733862,729063,729127,4860,0.0,6926770372608,0.0
quota_lru_window_frequency,64,40,44,739696,2,739694,739694,126,739568,735110,735174,4520,2.703813458501871e-06,6980628381696,2.703813458460047e-06
quota_lru_window_frequency,64,40,45,731526,12,731514,731514,128,731386,727181,727245,4269,1.6404064927288983e-05,6903432216576,1.6404064927311168e-05
quota_lru_window_frequency,64,40,46,752250,0,752250,752250,126,752124,748717,748781,3469,0.0,7099121664000,0.0
quota_lru_window_frequency,64,40,47,746547,0,746547,746547,121,746426,743468,743532,3015,0.0,7045301403648,0.0
quota_lru_random_order_seed731,64,40,0,835525,164954,670571,670571,128,670443,670507,670571,0,0.1974255707489303,6328301912064,0.1974255707489303
quota_lru_random_order_seed731,64,40,1,833321,164325,668996,668996,128,668868,668932,668996,0,0.19719291845519313,6313438347264,0.19719291845519316
quota_lru_random_order_seed731,64,40,2,771712,182721,588991,588991,128,588863,588927,588991,0,0.23677356319455964,5558416441344,0.23677356319455967
quota_lru_random_order_seed731,64,40,3,812190,171951,640239,640239,128,640111,640175,640239,0,0.21171277656705942,6042053246976,0.21171277656705945
quota_lru_random_order_seed731,64,40,4,783878,180059,603819,603819,128,603691,603755,603819,0,0.229702836410768,5698351005696,0.22970283641076805
quota_lru_random_order_seed731,64,40,5,789848,178056,611792,611792,128,611664,611728,611792,0,0.22543071578328994,5773593673728,0.22543071578329
quota_lru_random_order_seed731,64,40,6,785541,181299,604242,604242,128,604114,604178,604242,0,0.23079508262458612,5702342934528,0.23079508262458615
quota_lru_random_order_seed731,64,40,7,785500,182198,603302,603302,128,603174,603238,603302,0,0.23195162316995543,5693471981568,0.23195162316995543
quota_lru_random_order_seed731,64,40,8,811106,172178,638928,638928,128,638800,638864,638928,0,0.2122755842023114,6029681098752,0.2122755842023114
quota_lru_random_order_seed731,64,40,9,792899,176555,616344,616344,128,616216,616280,616344,0,0.22267022659884803,5816551735296,0.22267022659884805
quota_lru_random_order_seed731,64,40,10,790926,176268,614658,614658,128,614530,614594,614658,0,0.22286282155347023,5800640643072,0.22286282155347026
quota_lru_random_order_seed731,64,40,11,802109,174358,627751,627751,128,627623,627687,627751,0,0.2173744466151109,5924201693184,0.21737444661511096
quota_lru_random_order_seed731,64,40,12,775408,179127,596281,596281,128,596153,596217,596281,0,0.2310099973175412,5627213512704,0.23100999731754124
quota_lru_random_order_seed731,64,40,13,765542,183099,582443,582443,128,582315,582379,582443,0,0.23917564287785648,5496621760512,0.23917564287785642
quota_lru_random_order_seed731,64,40,14,769261,181730,587531,587531,128,587403,587467,587531,0,0.23623971577916988,5544638152704,0.2362397157791699
quota_lru_random_order_seed731,64,40,15,783090,176800,606290,606290,128,606162,606226,606290,0,0.22577226117049126,5721670287360,0.2257722611704912
quota_lru_random_order_seed731,64,40,16,751494,191343,560151,560151,128,560023,560087,560151,0,0.2546168033277711,5286248054784,0.25461680332777104
quota_lru_random_order_seed731,64,40,17,735616,191566,544050,544050,128,543922,543986,544050,0,0.2604157603967287,5134299955200,0.26041576039672876
quota_lru_random_order_seed731,64,40,18,768731,185238,583493,583493,128,583365,583429,583493,0,0.2409659555813412,5506530803712,0.24096595558134115
quota_lru_random_order_seed731,64,40,19,780563,181702,598861,598861,128,598733,598797,598861,0,0.23278326028776666,5651561447424,0.23278326028776664
quota_lru_random_order_seed731,64,40,20,791661,176023,615638,615638,128,615510,615574,615638,0,0.22234643363763024,5809889083392,0.2223464336376303
quota_lru_random_order_seed731,64,40,21,774079,180533,593546,593546,128,593418,593482,593546,0,0.23322296561462072,5601402814464,0.23322296561462075
quota_lru_random_order_seed731,64,40,22,785935,176526,609409,609409,128,609281,609345,609409,0,0.22460636057689248,5751104864256,0.22460636057689254
quota_lru_random_order_seed731,64,40,23,785459,175560,609899,609899,128,609771,609835,609899,0,0.22351262128258764,5755729084416,0.22351262128258764
quota_lru_random_order_seed731,64,40,24,776115,177957,598158,598158,128,598030,598094,598158,0,0.229292050791442,5644927107072,0.229292050791442
quota_lru_random_order_seed731,64,40,25,761251,181720,579531,579531,128,579403,579467,579531,0,0.23871233009874535,5469140680704,0.23871233009874537
quota_lru_random_order_seed731,64,40,26,778850,178821,600029,600029,128,599901,599965,600029,0,0.22959619952494062,5662584078336,0.2295961995249406
quota_lru_random_order_seed731,64,40,27,786252,175612,610640,610640,128,610512,610576,610640,0,0.22335332692317475,5762722037760,0.22335332692317478
quota_lru_random_order_seed731,64,40,28,756158,187944,568214,568214,128,568086,568150,568214,0,0.24855122871145977,5362340069376,0.24855122871145974
quota_lru_random_order_seed731,64,40,29,771640,181791,589849,589849,128,589721,589785,589849,0,0.23559043077082578,5566513545216,0.23559043077082575
quota_lru_random_order_seed731,64,40,30,768942,184807,584135,584135,128,584007,584071,584135,0,0.2403393233819976,5512589475840,0.2403393233819976
quota_lru_random_order_seed731,64,40,31,779981,183100,596881,596881,128,596753,596817,596881,0,0.234749307995964,5632875823104,0.23474930799596405
quota_lru_random_order_seed731,64,40,32,798364,174511,623853,623853,128,623725,623789,623853,0,0.21858575787485407,5887415549952,0.21858575787485413
quota_lru_random_order_seed731,64,40,33,785681,178379,607302,607302,128,607174,607238,607302,0,0.22703743631321108,5731220717568,0.22703743631321105
quota_lru_random_order_seed731,64,40,34,783716,177002,606714,606714,128,606586,606650,606714,0,0.22584967003353257,5725671653376,0.2258496700335325
quota_lru_random_order_seed731,64,40,35,794747,175654,619093,619093,128,618965,619029,619093,0,0.2210187644621496,5842494554112,0.22101876446214963
quota_lru_random_order_seed731,64,40,36,781106,178272,602834,602834,128,602706,602770,602834,0,0.22823022739551355,5689055379456,0.22823022739551357
quota_lru_random_order_seed731,64,40,37,768246,182902,585344,585344,128,585216,585280,585344,0,0.23807738667041548,5523999031296,0.23807738667041545
quota_lru_random_order_seed731,64,40,38,776922,180116,596806,596806,128,596678,596742,596806,0,0.23183279659991607,5632168034304,0.23183279659991607
quota_lru_random_order_seed731,64,40,39,783331,179548,603783,603783,128,603655,603719,603783,0,0.22921089552181645,5698011267072,0.2292108955218164
quota_lru_random_order_seed731,64,40,40,764502,186418,578084,578084,128,577956,578020,578084,0,0.2438423967497796,5455485075456,0.2438423967497796
quota_lru_random_order_seed731,64,40,41,745064,194175,550889,550889,128,550761,550825,550889,0,0.26061519547314055,5198840856576,0.2606151954731406
quota_lru_random_order_seed731,64,40,42,737151,197484,539667,539667,127,539540,539603,539667,0,0.26790169178363726,5092936777728,0.2679016917836373
quota_lru_random_order_seed731,64,40,43,733987,197495,536492,536492,125,536367,536428,536492,0,0.2690715230651224,5062973718528,0.2690715230651224
quota_lru_random_order_seed731,64,40,44,739696,194270,545426,545426,126,545300,545362,545426,0,0.26263492029157925,5147285520384,0.2626349202915792
quota_lru_random_order_seed731,64,40,45,731526,196785,534741,534741,128,534613,534677,534741,0,0.2690061597263802,5046449209344,0.2690061597263802
quota_lru_random_order_seed731,64,40,46,752250,191217,561033,561033,126,560907,560969,561033,0,0.2541934197407777,5294571651072,0.2541934197407777
quota_lru_random_order_seed731,64,40,47,746547,189584,556963,556963,121,556842,556899,556963,0,0.2539478425336918,5256162312192,0.25394784253369174
quota_lru_random_order_seed732,64,40,0,835525,163993,671532,671532,128,671404,671468,671532,0,0.1962753957092846,6337371045888,0.19627539570928454
quota_lru_random_order_seed732,64,40,1,833321,165820,667501,667501,128,667373,667437,667501,0,0.1989869450067861,6299329757184,0.19898694500678615
quota_lru_random_order_seed732,64,40,2,771712,182472,589240,589240,128,589112,589176,589240,0,0.23645090396417318,5560766300160,0.23645090396417312
quota_lru_random_order_seed732,64,40,3,812190,172121,640069,640069,128,639941,640005,640069,0,0.21192208719634567,6040448925696,0.21192208719634564
quota_lru_random_order_seed732,64,40,4,783878,180492,603386,603386,128,603258,603322,603386,0,0.23025521828651907,5694264705024,0.23025521828651907
quota_lru_random_order_seed732,64,40,5,789848,178610,611238,611238,128,611110,611174,611238,0,0.22613211655913543,5768365473792,0.22613211655913545
quota_lru_random_order_seed732,64,40,6,785541,181357,604184,604184,128,604056,604120,604184,0,0.23086891709026008,5701795577856,0.23086891709026014
quota_lru_random_order_seed732,64,40,7,785500,182006,603494,603494,128,603366,603430,603494,0,0.23170719287078295,5695283920896,0.2317071928707829
quota_lru_random_order_seed732,64,40,8,811106,171924,639182,639182,128,639054,639118,639182,0,0.21196243154408917,6032078143488,0.21196243154408922
quota_lru_random_order_seed732,64,40,9,792899,176804,616095,616095,128,615967,616031,616095,0,0.22298426407398672,5814201876480,0.22298426407398675
quota_lru_random_order_seed732,64,40,10,790926,175864,615062,615062,128,614934,614998,615062,0,0.22235202787618563,5804453265408,0.2223520278761857
quota_lru_random_order_seed732,64,40,11,802109,173906,628203,628203,128,628075,628139,628203,0,0.21681093218004036,5928467300352,0.21681093218004033
quota_lru_random_order_seed732,64,40,12,775408,179544,595864,595864,128,595736,595800,595864,0,0.2315477787177847,5623278206976,0.23154777871778465
quota_lru_random_order_seed732,64,40,13,765542,182329,583213,583213,128,583085,583149,583213,0,0.23816981955268293,5503888392192,0.2381698195526829
quota_lru_random_order_seed732,64,40,14,769261,181083,588178,588178,128,588050,588114,588178,0,0.23539864883310085,5550744010752,0.2353986488331009
